payment_id,order_id,payment_method,payment_provider,payment_status,transaction_timestamp,amount_paid,currency,fraud_flag,refund_status
PAY0005463,ORD0005463,PayPal,Razorpay,Pending,2025-08-18 08:53:57,1033.68,USD,False,Partial Refund
PAY0005464,ORD0005464,PayPal,Stripe,Failed,2025-07-14 20:26:48,3989.83,USD,True,Partial Refund
PAY0005465,ORD0005465,PayPal,PayPal,Success,2025-05-12 14:15:56,1360.5,USD,True,Partial Refund
PAY0005466,ORD0005466,UPI,Razorpay,Pending,2025-06-29 04:03:29,85.63,USD,True,Partial Refund
PAY0005467,ORD0005467,PayPal,Stripe,Pending,2025-08-30 03:27:15,1276.39,USD,False,No Refund
PAY0005468,ORD0005468,UPI,Stripe,Failed,2026-01-12 12:19:57,453.16,USD,False,Partial Refund
PAY0005469,ORD0005469,Credit Card,Stripe,Failed,2025-12-14 20:59:20,488.68,USD,False,No Refund
PAY0005470,ORD0005470,Net Banking,Stripe,Success,2025-09-14 15:17:30,2043.35,USD,False,Refunded
PAY0005471,ORD0005471,Debit Card,Razorpay,Failed,2026-01-23 15:05:40,1772.13,USD,False,Partial Refund
PAY0005472,ORD0005472,Net Banking,Stripe,Failed,2025-06-13 11:11:39,205.36,USD,True,Partial Refund
PAY0005473,ORD0005473,PayPal,PayPal,Pending,2025-07-26 09:23:49,1851.76,USD,False,No Refund
PAY0005474,ORD0005474,Net Banking,Stripe,Success,2025-10-25 03:03:14,866.46,USD,False,Refunded
PAY0005475,ORD0005475,UPI,Stripe,Success,2026-03-27 02:52:58,3611.71,USD,False,Partial Refund
PAY0005476,ORD0005476,UPI,Razorpay,Pending,2026-01-05 03:35:27,3023.39,USD,False,No Refund
PAY0005477,ORD0005477,UPI,PayPal,Success,2025-10-28 06:16:58,2371.0,USD,False,No Refund
PAY0005478,ORD0005478,UPI,Square,Success,2025-06-23 01:43:15,4153.34,USD,False,No Refund
PAY0005479,ORD0005479,Debit Card,PayPal,Success,2025-06-07 20:22:13,1026.66,USD,False,No Refund
PAY0005480,ORD0005480,Debit Card,Square,Pending,2026-02-06 18:12:56,584.5,USD,True,No Refund
PAY0005481,ORD0005481,Credit Card,Stripe,Pending,2026-04-15 03:23:54,2916.61,USD,False,Refunded
PAY0005482,ORD0005482,PayPal,Square,Success,2025-05-10 18:11:35,496.08,USD,True,No Refund
PAY0005483,ORD0005483,UPI,Razorpay,Success,2025-09-06 10:54:17,1056.56,USD,False,Partial Refund
PAY0005484,ORD0005484,Net Banking,Razorpay,Pending,2025-09-13 22:32:11,69.08,USD,False,Partial Refund
PAY0005485,ORD0005485,Net Banking,Stripe,Success,2025-08-08 05:48:35,256.11,USD,False,No Refund
PAY0005486,ORD0005486,Credit Card,Razorpay,Pending,2025-05-23 10:54:49,1335.67,USD,True,Refunded
PAY0005487,ORD0005487,Credit Card,PayPal,Success,2025-08-16 18:24:23,3953.19,USD,False,Partial Refund
PAY0005488,ORD0005488,PayPal,Square,Pending,2025-12-25 21:30:34,472.85,USD,False,Refunded
PAY0005489,ORD0005489,Debit Card,Stripe,Pending,2025-06-14 22:26:51,1676.85,USD,True,Refunded
PAY0005490,ORD0005490,Net Banking,Razorpay,Success,2025-12-18 05:43:58,767.11,USD,False,Refunded
PAY0005491,ORD0005491,Debit Card,Stripe,Failed,2025-09-21 20:59:44,3477.28,USD,False,No Refund
PAY0005492,ORD0005492,Debit Card,Square,Success,2025-06-03 22:25:00,1901.97,USD,False,Partial Refund
PAY0005493,ORD0005493,UPI,Square,Failed,2025-11-16 09:00:09,2937.75,USD,False,No Refund
PAY0005494,ORD0005494,Debit Card,Stripe,Failed,2025-12-01 23:21:47,77.05,USD,False,Refunded
PAY0005495,ORD0005495,Debit Card,Stripe,Success,2026-03-27 21:21:48,590.96,USD,False,Partial Refund
PAY0005496,ORD0005496,Net Banking,Razorpay,Success,2026-04-08 21:34:08,1553.67,USD,False,Partial Refund
PAY0005497,ORD0005497,Credit Card,Square,Success,2025-10-07 18:55:25,37.31,USD,True,Refunded
PAY0005498,ORD0005498,Debit Card,Razorpay,Success,2025-06-07 02:50:47,1350.66,USD,False,Refunded
PAY0005499,ORD0005499,Debit Card,Stripe,Pending,2025-06-07 03:33:11,315.38,USD,False,Refunded
PAY0005500,ORD0005500,Credit Card,Razorpay,Pending,2026-01-12 09:34:36,312.38,USD,True,Partial Refund
PAY0005501,ORD0005501,UPI,PayPal,Pending,2025-05-23 10:02:51,282.15,USD,False,Partial Refund
PAY0005502,ORD0005502,Debit Card,PayPal,Failed,2026-01-30 17:31:07,1026.4,USD,False,Partial Refund
PAY0005503,ORD0005503,Credit Card,PayPal,Pending,2025-08-21 13:08:01,734.53,USD,False,Partial Refund
PAY0005504,ORD0005504,Credit Card,PayPal,Failed,2026-03-19 08:33:58,171.84,USD,False,Refunded
PAY0005505,ORD0005505,Credit Card,Stripe,Success,2025-12-19 22:16:23,3688.36,USD,True,Partial Refund
PAY0005506,ORD0005506,PayPal,Stripe,Success,2025-05-13 13:02:08,1969.86,USD,True,Partial Refund
PAY0005507,ORD0005507,PayPal,PayPal,Success,2026-04-30 11:45:51,541.97,USD,False,No Refund
PAY0005508,ORD0005508,Debit Card,Stripe,Pending,2026-02-06 17:34:35,1029.48,USD,False,No Refund
PAY0005509,ORD0005509,Debit Card,Stripe,Pending,2025-07-22 08:18:24,1256.7,USD,False,Refunded
PAY0005510,ORD0005510,UPI,PayPal,Success,2025-06-02 21:48:10,2179.49,USD,False,Partial Refund
PAY0005511,ORD0005511,PayPal,PayPal,Failed,2025-07-22 15:19:23,89.49,USD,False,Refunded
PAY0005512,ORD0005512,UPI,Razorpay,Success,2026-04-03 23:17:02,287.06,USD,False,Partial Refund
PAY0005513,ORD0005513,Net Banking,Stripe,Failed,2025-06-08 00:17:59,772.57,USD,False,Refunded
PAY0005514,ORD0005514,Credit Card,Razorpay,Failed,2026-02-10 21:40:32,3195.0,USD,True,No Refund
PAY0005515,ORD0005515,UPI,PayPal,Success,2025-12-08 17:38:40,2283.26,USD,True,Refunded
PAY0005516,ORD0005516,Credit Card,PayPal,Failed,2025-11-21 16:31:50,2556.75,USD,False,Partial Refund
PAY0005517,ORD0005517,Net Banking,Razorpay,Failed,2025-10-17 16:10:55,269.05,USD,False,Refunded
PAY0005518,ORD0005518,PayPal,Razorpay,Failed,2025-10-27 07:31:09,197.8,USD,False,No Refund
PAY0005519,ORD0005519,Net Banking,Stripe,Success,2025-09-09 23:51:53,175.32,USD,False,Refunded
PAY0005520,ORD0005520,Debit Card,Square,Pending,2025-07-23 09:59:51,577.06,USD,True,Partial Refund
PAY0005521,ORD0005521,Net Banking,Square,Pending,2026-01-17 08:42:28,3949.36,USD,False,Partial Refund
PAY0005522,ORD0005522,Credit Card,Square,Success,2025-07-27 19:22:19,4596.41,USD,False,Partial Refund
PAY0005523,ORD0005523,Credit Card,PayPal,Success,2025-08-31 16:42:25,1858.13,USD,True,No Refund
PAY0005524,ORD0005524,UPI,PayPal,Pending,2025-08-14 00:50:22,496.04,USD,False,Partial Refund
PAY0005525,ORD0005525,UPI,Razorpay,Success,2026-01-21 02:30:56,2709.01,USD,False,No Refund
PAY0005526,ORD0005526,UPI,Stripe,Pending,2025-10-16 10:30:24,37.5,USD,False,Refunded
PAY0005527,ORD0005527,PayPal,Razorpay,Failed,2026-04-12 22:55:35,2845.73,USD,False,No Refund
PAY0005528,ORD0005528,PayPal,Stripe,Success,2025-09-20 02:30:20,451.29,USD,True,Refunded
PAY0005529,ORD0005529,UPI,Square,Success,2025-12-23 03:22:07,167.83,USD,False,Refunded
PAY0005530,ORD0005530,Net Banking,PayPal,Failed,2026-01-31 08:04:33,2628.6,USD,False,No Refund
PAY0005531,ORD0005531,PayPal,Razorpay,Pending,2025-07-21 21:35:18,4417.73,USD,True,Refunded
PAY0005532,ORD0005532,Net Banking,Stripe,Pending,2026-03-28 07:26:34,1020.34,USD,True,No Refund
PAY0005533,ORD0005533,Credit Card,PayPal,Success,2025-09-07 14:37:30,528.48,USD,False,No Refund
PAY0005534,ORD0005534,UPI,Razorpay,Success,2026-02-04 15:29:31,1292.19,USD,False,No Refund
PAY0005535,ORD0005535,Credit Card,Square,Failed,2025-10-14 11:00:38,2232.78,USD,False,Refunded
PAY0005536,ORD0005536,Debit Card,Square,Failed,2026-02-24 10:07:40,1552.81,USD,False,No Refund
PAY0005537,ORD0005537,UPI,Stripe,Failed,2026-01-10 22:01:24,1828.42,USD,False,No Refund
PAY0005538,ORD0005538,UPI,Razorpay,Pending,2025-07-23 18:38:20,2735.66,USD,False,Partial Refund
PAY0005539,ORD0005539,Net Banking,Stripe,Pending,2025-08-06 15:46:17,1385.43,USD,False,Partial Refund
PAY0005540,ORD0005540,UPI,Razorpay,Pending,2025-09-12 22:45:57,2569.72,USD,False,Partial Refund
PAY0005541,ORD0005541,UPI,PayPal,Pending,2025-12-05 14:02:57,719.28,USD,False,Refunded
PAY0005542,ORD0005542,Debit Card,Square,Pending,2025-12-31 06:53:38,876.24,USD,False,Partial Refund
PAY0005543,ORD0005543,PayPal,PayPal,Pending,2025-10-12 03:46:09,4740.48,USD,False,Partial Refund
PAY0005544,ORD0005544,PayPal,Stripe,Failed,2026-02-15 23:20:50,64.32,USD,False,No Refund
PAY0005545,ORD0005545,Credit Card,Stripe,Pending,2025-09-27 14:01:43,308.7,USD,False,Refunded
PAY0005546,ORD0005546,Debit Card,Razorpay,Failed,2026-04-04 17:35:55,353.53,USD,False,Refunded
PAY0005547,ORD0005547,PayPal,PayPal,Success,2025-05-12 23:44:38,3048.47,USD,True,No Refund
PAY0005548,ORD0005548,Credit Card,Razorpay,Failed,2025-07-17 11:06:23,1075.66,USD,True,Partial Refund
PAY0005549,ORD0005549,Credit Card,Square,Pending,2025-09-03 01:30:05,2795.09,USD,False,Refunded
PAY0005550,ORD0005550,UPI,PayPal,Pending,2025-11-28 21:15:31,494.77,USD,False,Refunded
PAY0005551,ORD0005551,PayPal,Razorpay,Success,2025-12-19 18:44:26,463.34,USD,True,No Refund
PAY0005552,ORD0005552,PayPal,Stripe,Pending,2025-12-17 20:41:01,278.98,USD,False,No Refund
PAY0005553,ORD0005553,Debit Card,PayPal,Pending,2025-05-22 01:32:19,3281.79,USD,False,Partial Refund
PAY0005554,ORD0005554,UPI,Stripe,Pending,2025-09-30 07:24:43,4134.64,USD,False,No Refund
PAY0005555,ORD0005555,Credit Card,Razorpay,Failed,2025-05-10 20:16:51,4029.31,USD,True,No Refund
PAY0005556,ORD0005556,Debit Card,Stripe,Success,2026-04-30 20:41:55,313.9,USD,False,Refunded
PAY0005557,ORD0005557,UPI,PayPal,Success,2025-11-17 22:01:58,572.72,USD,False,Partial Refund
PAY0005558,ORD0005558,Net Banking,Square,Pending,2025-06-15 06:59:05,802.23,USD,False,Partial Refund
PAY0005559,ORD0005559,PayPal,Razorpay,Pending,2025-06-17 05:24:55,110.55,USD,True,Partial Refund
PAY0005560,ORD0005560,UPI,Razorpay,Success,2026-04-01 06:28:10,1098.68,USD,True,Partial Refund
PAY0005561,ORD0005561,UPI,Stripe,Failed,2025-06-28 20:03:39,1411.98,USD,False,Refunded
PAY0005562,ORD0005562,Net Banking,Razorpay,Pending,2025-07-16 05:02:42,2959.82,USD,False,No Refund
PAY0005563,ORD0005563,Debit Card,Stripe,Failed,2025-06-15 13:14:15,2663.91,USD,False,No Refund
PAY0005564,ORD0005564,UPI,PayPal,Pending,2025-11-06 11:24:06,574.81,USD,True,Refunded
PAY0005565,ORD0005565,PayPal,Square,Failed,2026-01-03 09:30:29,4435.15,USD,False,Partial Refund
PAY0005566,ORD0005566,Credit Card,Stripe,Success,2026-02-26 19:36:39,3069.02,USD,False,Partial Refund
PAY0005567,ORD0005567,Net Banking,Square,Success,2026-03-22 03:03:57,403.54,USD,False,No Refund
PAY0005568,ORD0005568,Credit Card,Square,Pending,2026-02-23 17:51:30,2894.0,USD,False,Refunded
PAY0005569,ORD0005569,UPI,Razorpay,Failed,2025-07-07 22:16:18,1240.66,USD,False,Partial Refund
PAY0005570,ORD0005570,UPI,Stripe,Pending,2025-05-24 14:51:48,774.1,USD,False,Refunded
PAY0005571,ORD0005571,Debit Card,Square,Pending,2026-03-25 18:36:46,1979.87,USD,False,Partial Refund
PAY0005572,ORD0005572,Debit Card,Square,Success,2025-07-23 23:24:20,1225.37,USD,False,Partial Refund
PAY0005573,ORD0005573,Credit Card,PayPal,Failed,2026-01-25 22:03:14,3667.6,USD,True,No Refund
PAY0005574,ORD0005574,PayPal,Stripe,Pending,2025-09-24 01:04:31,1294.44,USD,False,Refunded
PAY0005575,ORD0005575,UPI,Stripe,Failed,2025-08-26 23:05:36,1583.14,USD,False,No Refund
PAY0005576,ORD0005576,Debit Card,Razorpay,Failed,2026-05-05 14:14:25,1331.03,USD,False,Partial Refund
PAY0005577,ORD0005577,UPI,Square,Failed,2025-06-05 11:26:26,1327.49,USD,True,No Refund
PAY0005578,ORD0005578,Credit Card,Razorpay,Success,2025-11-23 06:48:29,1042.97,USD,False,Partial Refund
PAY0005579,ORD0005579,Credit Card,PayPal,Success,2026-01-21 07:28:44,159.66,USD,False,No Refund
PAY0005580,ORD0005580,Net Banking,Stripe,Failed,2025-06-01 00:02:36,2647.83,USD,True,No Refund
PAY0005581,ORD0005581,UPI,Stripe,Failed,2026-04-07 15:17:35,1961.93,USD,False,Partial Refund
PAY0005582,ORD0005582,UPI,Square,Failed,2026-01-05 17:17:47,439.23,USD,False,Partial Refund
PAY0005583,ORD0005583,Net Banking,Stripe,Success,2026-04-05 10:02:50,2773.0,USD,False,Refunded
PAY0005584,ORD0005584,Debit Card,PayPal,Failed,2026-04-06 23:13:47,2223.64,USD,False,Refunded
PAY0005585,ORD0005585,UPI,PayPal,Success,2025-08-02 22:54:15,1155.17,USD,False,Partial Refund
PAY0005586,ORD0005586,Net Banking,Square,Failed,2025-10-16 10:57:42,259.62,USD,False,Refunded
PAY0005587,ORD0005587,PayPal,Razorpay,Pending,2025-11-06 14:34:13,2825.16,USD,False,No Refund
PAY0005588,ORD0005588,UPI,Square,Failed,2025-11-27 22:48:03,4773.18,USD,False,Refunded
PAY0005589,ORD0005589,Net Banking,Square,Pending,2025-10-06 21:37:39,1874.07,USD,False,Refunded
PAY0005590,ORD0005590,PayPal,Razorpay,Pending,2025-08-09 15:51:48,2043.98,USD,False,Refunded
PAY0005591,ORD0005591,Debit Card,Razorpay,Success,2026-01-10 15:15:27,1592.81,USD,False,No Refund
PAY0005592,ORD0005592,Credit Card,Square,Pending,2025-06-10 23:48:10,499.39,USD,False,Partial Refund
PAY0005593,ORD0005593,Credit Card,Square,Success,2026-01-07 20:18:24,3226.19,USD,False,Refunded
PAY0005594,ORD0005594,Debit Card,PayPal,Success,2025-11-20 13:52:06,1857.17,USD,False,Partial Refund
PAY0005595,ORD0005595,Net Banking,Razorpay,Failed,2025-06-30 07:26:32,855.38,USD,False,No Refund
PAY0005596,ORD0005596,Net Banking,PayPal,Pending,2026-02-18 19:40:43,735.09,USD,False,Refunded
PAY0005597,ORD0005597,UPI,Square,Failed,2025-07-17 00:19:17,47.84,USD,False,No Refund
PAY0005598,ORD0005598,Credit Card,PayPal,Pending,2025-10-17 16:09:11,2741.43,USD,False,No Refund
PAY0005599,ORD0005599,Net Banking,Razorpay,Failed,2026-03-13 19:18:44,3573.17,USD,False,Refunded
PAY0005600,ORD0005600,Credit Card,Stripe,Pending,2026-02-22 13:10:38,850.71,USD,False,Partial Refund
PAY0005601,ORD0005601,UPI,Stripe,Failed,2026-01-27 06:19:35,244.27,USD,False,No Refund
PAY0005602,ORD0005602,Credit Card,Razorpay,Failed,2026-02-20 01:35:18,1125.39,USD,False,Partial Refund
PAY0005603,ORD0005603,Net Banking,Razorpay,Success,2025-07-23 13:41:24,4072.41,USD,False,Refunded
PAY0005604,ORD0005604,UPI,Stripe,Pending,2026-03-14 01:10:51,526.16,USD,False,No Refund
PAY0005605,ORD0005605,PayPal,Square,Success,2025-08-15 00:33:28,1532.01,USD,False,No Refund
PAY0005606,ORD0005606,Net Banking,PayPal,Success,2026-02-09 14:11:15,151.6,USD,True,Partial Refund
PAY0005607,ORD0005607,Credit Card,Square,Success,2026-03-03 05:14:33,410.41,USD,False,Refunded
PAY0005608,ORD0005608,PayPal,PayPal,Failed,2025-08-11 02:32:55,2362.67,USD,False,Refunded
PAY0005609,ORD0005609,Debit Card,PayPal,Pending,2025-12-23 13:22:18,537.32,USD,True,Partial Refund
PAY0005610,ORD0005610,UPI,PayPal,Success,2025-08-02 00:49:20,4998.75,USD,False,Refunded
PAY0005611,ORD0005611,Debit Card,Razorpay,Success,2025-06-02 20:26:37,3663.56,USD,False,Refunded
PAY0005612,ORD0005612,UPI,Stripe,Failed,2025-06-22 20:57:43,191.91,USD,False,No Refund
PAY0005613,ORD0005613,Debit Card,Razorpay,Pending,2025-11-16 07:19:41,805.71,USD,False,Partial Refund
PAY0005614,ORD0005614,Net Banking,Stripe,Pending,2026-04-01 17:47:58,2830.06,USD,False,Partial Refund
PAY0005615,ORD0005615,Net Banking,Square,Pending,2025-12-11 08:12:10,1315.31,USD,False,Partial Refund
PAY0005616,ORD0005616,Debit Card,PayPal,Success,2025-08-20 05:01:30,467.26,USD,False,No Refund
PAY0005617,ORD0005617,Net Banking,PayPal,Success,2026-01-14 05:36:11,4170.76,USD,False,Partial Refund
PAY0005618,ORD0005618,PayPal,PayPal,Failed,2025-05-26 07:52:59,4034.6,USD,False,Partial Refund
PAY0005619,ORD0005619,Debit Card,Square,Failed,2025-09-29 04:55:12,3806.66,USD,True,Partial Refund
PAY0005620,ORD0005620,Credit Card,Square,Pending,2026-02-14 11:20:17,1526.87,USD,True,Refunded
PAY0005621,ORD0005621,Debit Card,PayPal,Pending,2026-03-21 11:50:13,48.69,USD,False,Partial Refund
PAY0005622,ORD0005622,PayPal,PayPal,Success,2025-07-06 13:43:39,285.66,USD,False,No Refund
PAY0005623,ORD0005623,UPI,Stripe,Success,2025-08-31 07:56:38,2671.16,USD,False,Refunded
PAY0005624,ORD0005624,Net Banking,Razorpay,Success,2026-01-20 15:50:19,3345.39,USD,True,No Refund
PAY0005625,ORD0005625,Debit Card,Stripe,Pending,2025-10-04 15:37:49,1419.14,USD,False,No Refund
PAY0005626,ORD0005626,Net Banking,Stripe,Pending,2025-12-25 11:31:59,627.66,USD,False,Partial Refund
PAY0005627,ORD0005627,PayPal,Stripe,Pending,2026-05-04 23:36:31,4003.58,USD,True,No Refund
PAY0005628,ORD0005628,Debit Card,Stripe,Failed,2025-10-20 21:48:18,1760.94,USD,True,Refunded
PAY0005629,ORD0005629,Debit Card,Stripe,Pending,2025-05-19 08:04:39,3262.65,USD,True,Refunded
PAY0005630,ORD0005630,Debit Card,Razorpay,Success,2025-08-09 17:13:49,393.43,USD,True,No Refund
PAY0005631,ORD0005631,PayPal,PayPal,Pending,2026-02-16 20:49:38,637.6,USD,True,Partial Refund
PAY0005632,ORD0005632,Debit Card,Stripe,Success,2026-03-18 21:47:35,247.74,USD,False,No Refund
PAY0005633,ORD0005633,PayPal,Square,Success,2026-04-21 18:20:55,2574.59,USD,True,Refunded
PAY0005634,ORD0005634,Debit Card,Razorpay,Success,2026-03-08 22:27:15,811.05,USD,False,No Refund
PAY0005635,ORD0005635,UPI,Razorpay,Success,2025-06-09 21:05:20,626.23,USD,True,Partial Refund
PAY0005636,ORD0005636,Credit Card,Razorpay,Failed,2025-10-05 05:14:54,1506.8,USD,False,Refunded
PAY0005637,ORD0005637,Net Banking,Stripe,Failed,2025-09-29 02:45:00,413.09,USD,False,Partial Refund
PAY0005638,ORD0005638,Debit Card,PayPal,Failed,2025-11-08 09:59:13,1120.63,USD,True,No Refund
PAY0005639,ORD0005639,Net Banking,PayPal,Failed,2025-09-07 03:20:01,1252.52,USD,False,No Refund
PAY0005640,ORD0005640,UPI,PayPal,Failed,2025-12-22 19:33:59,138.23,USD,False,Refunded
PAY0005641,ORD0005641,Credit Card,Stripe,Pending,2025-12-19 02:57:05,1463.76,USD,False,Refunded
PAY0005642,ORD0005642,PayPal,PayPal,Success,2026-01-14 16:19:34,4218.72,USD,True,No Refund
PAY0005643,ORD0005643,PayPal,Razorpay,Success,2025-05-18 13:43:08,2008.78,USD,False,No Refund
PAY0005644,ORD0005644,PayPal,Stripe,Failed,2025-06-20 23:46:03,737.67,USD,True,Partial Refund
PAY0005645,ORD0005645,Debit Card,Square,Success,2025-06-07 06:51:32,2681.72,USD,False,Partial Refund
PAY0005646,ORD0005646,UPI,Square,Failed,2025-11-11 22:45:58,2546.22,USD,False,No Refund
PAY0005647,ORD0005647,Debit Card,Stripe,Success,2025-11-19 10:36:36,2356.49,USD,False,Partial Refund
PAY0005648,ORD0005648,Net Banking,Razorpay,Pending,2025-08-17 20:05:04,2654.1,USD,False,No Refund
PAY0005649,ORD0005649,Net Banking,Razorpay,Failed,2025-09-13 05:38:07,109.15,USD,True,Refunded
PAY0005650,ORD0005650,Credit Card,Stripe,Failed,2025-06-14 08:36:23,242.72,USD,True,Refunded
PAY0005651,ORD0005651,Credit Card,Stripe,Pending,2025-08-26 13:33:18,3279.23,USD,False,Partial Refund
PAY0005652,ORD0005652,Net Banking,PayPal,Failed,2025-05-16 02:42:19,2555.59,USD,False,No Refund
PAY0005653,ORD0005653,Debit Card,Stripe,Pending,2026-04-30 18:49:52,729.4,USD,False,No Refund
PAY0005654,ORD0005654,Credit Card,Stripe,Failed,2026-01-03 18:42:30,1862.22,USD,False,No Refund
PAY0005655,ORD0005655,Debit Card,Square,Pending,2026-02-13 16:03:22,1142.35,USD,True,Refunded
PAY0005656,ORD0005656,UPI,Stripe,Pending,2025-07-01 07:21:27,1347.24,USD,True,Partial Refund
PAY0005657,ORD0005657,Net Banking,Square,Success,2026-01-05 23:48:16,4409.07,USD,False,Refunded
PAY0005658,ORD0005658,Debit Card,PayPal,Success,2026-04-24 06:07:59,1851.38,USD,True,No Refund
PAY0005659,ORD0005659,Credit Card,PayPal,Failed,2025-10-02 15:24:51,1787.11,USD,True,No Refund
PAY0005660,ORD0005660,PayPal,Square,Failed,2025-07-10 11:37:26,2263.72,USD,False,No Refund
PAY0005661,ORD0005661,Net Banking,Razorpay,Failed,2025-06-09 03:31:34,4220.95,USD,False,Refunded
PAY0005662,ORD0005662,Debit Card,Square,Pending,2025-12-03 20:28:35,3001.78,USD,False,Partial Refund
PAY0005663,ORD0005663,Credit Card,PayPal,Success,2026-04-19 19:27:53,2432.55,USD,False,No Refund
PAY0005664,ORD0005664,UPI,Stripe,Success,2025-06-24 01:17:44,1265.2,USD,False,No Refund
PAY0005665,ORD0005665,UPI,Razorpay,Pending,2025-12-30 23:38:06,3639.64,USD,False,No Refund
PAY0005666,ORD0005666,Debit Card,Razorpay,Success,2026-01-20 04:07:13,64.19,USD,False,Refunded
PAY0005667,ORD0005667,Credit Card,PayPal,Success,2026-01-29 21:55:34,805.31,USD,False,Partial Refund
PAY0005668,ORD0005668,Net Banking,PayPal,Pending,2025-12-31 14:36:56,3458.63,USD,False,No Refund
PAY0005669,ORD0005669,UPI,Stripe,Failed,2025-08-03 15:59:01,1205.71,USD,False,No Refund
PAY0005670,ORD0005670,Debit Card,Stripe,Success,2026-02-02 10:34:42,3111.14,USD,False,Partial Refund
PAY0005671,ORD0005671,Credit Card,Square,Pending,2026-02-24 18:02:26,180.71,USD,False,Partial Refund
PAY0005672,ORD0005672,UPI,Razorpay,Pending,2026-01-01 11:45:58,690.3,USD,True,No Refund
PAY0005673,ORD0005673,PayPal,PayPal,Success,2026-01-14 17:10:14,3195.81,USD,False,No Refund
PAY0005674,ORD0005674,Net Banking,Razorpay,Failed,2026-04-28 13:54:34,1450.12,USD,False,Refunded
PAY0005675,ORD0005675,PayPal,PayPal,Success,2025-06-30 12:57:59,883.78,USD,False,Refunded
PAY0005676,ORD0005676,PayPal,Razorpay,Failed,2026-02-02 05:53:31,1107.28,USD,True,No Refund
PAY0005677,ORD0005677,PayPal,Square,Success,2026-04-21 22:58:39,174.33,USD,False,No Refund
PAY0005678,ORD0005678,Debit Card,Square,Success,2026-02-22 05:20:36,684.6,USD,False,Partial Refund
PAY0005679,ORD0005679,Credit Card,Square,Failed,2025-05-30 11:52:40,705.97,USD,False,Partial Refund
PAY0005680,ORD0005680,UPI,Stripe,Failed,2025-12-28 07:03:02,405.25,USD,False,Partial Refund
PAY0005681,ORD0005681,Debit Card,Stripe,Pending,2025-09-10 13:41:39,1909.14,USD,True,No Refund
PAY0005682,ORD0005682,UPI,Square,Success,2025-05-22 06:01:25,753.52,USD,True,Refunded
PAY0005683,ORD0005683,PayPal,PayPal,Pending,2025-06-09 06:33:00,1029.43,USD,False,No Refund
PAY0005684,ORD0005684,PayPal,Stripe,Failed,2026-04-16 16:17:54,2672.42,USD,False,Partial Refund
PAY0005685,ORD0005685,PayPal,Square,Pending,2025-10-30 23:28:23,1620.68,USD,False,Refunded
PAY0005686,ORD0005686,Credit Card,Razorpay,Success,2026-03-11 05:54:49,1309.32,USD,False,Refunded
PAY0005687,ORD0005687,PayPal,Square,Success,2025-05-11 16:06:11,1597.38,USD,True,Partial Refund
PAY0005688,ORD0005688,PayPal,Stripe,Success,2026-05-05 02:04:11,104.69,USD,False,Refunded
PAY0005689,ORD0005689,Net Banking,Stripe,Success,2025-10-24 11:47:09,762.83,USD,True,Refunded
PAY0005690,ORD0005690,Credit Card,PayPal,Failed,2025-07-10 20:34:30,668.31,USD,False,No Refund
PAY0005691,ORD0005691,Credit Card,Razorpay,Pending,2025-12-24 06:56:45,304.31,USD,False,No Refund
PAY0005692,ORD0005692,Net Banking,Razorpay,Failed,2025-08-11 00:48:36,105.91,USD,False,Partial Refund
PAY0005693,ORD0005693,Net Banking,Razorpay,Pending,2026-02-04 23:07:52,1953.54,USD,False,Refunded
PAY0005694,ORD0005694,PayPal,PayPal,Failed,2025-06-12 12:35:45,601.0,USD,True,Partial Refund
PAY0005695,ORD0005695,UPI,Razorpay,Success,2026-02-05 05:12:42,914.8,USD,False,Refunded
PAY0005696,ORD0005696,Credit Card,Square,Pending,2025-11-17 12:53:09,1506.44,USD,False,Refunded
PAY0005697,ORD0005697,Credit Card,Razorpay,Failed,2025-08-25 02:45:16,977.8,USD,False,Partial Refund
PAY0005698,ORD0005698,UPI,Stripe,Pending,2025-09-23 23:52:13,659.14,USD,False,Partial Refund
PAY0005699,ORD0005699,Net Banking,PayPal,Failed,2025-09-13 19:22:30,2398.68,USD,False,Refunded
PAY0005700,ORD0005700,Credit Card,Razorpay,Pending,2026-01-10 12:10:44,1078.35,USD,False,No Refund
PAY0005701,ORD0005701,UPI,PayPal,Pending,2026-01-29 18:01:19,879.26,USD,False,Refunded
PAY0005702,ORD0005702,PayPal,Stripe,Failed,2026-01-06 23:09:36,680.87,USD,True,Refunded
PAY0005703,ORD0005703,Credit Card,PayPal,Success,2026-03-03 21:35:42,338.23,USD,False,No Refund
PAY0005704,ORD0005704,Debit Card,Stripe,Pending,2026-01-08 07:39:46,504.8,USD,False,No Refund
PAY0005705,ORD0005705,Credit Card,Stripe,Success,2025-09-19 11:16:17,1014.72,USD,False,No Refund
PAY0005706,ORD0005706,Credit Card,Square,Success,2026-01-30 22:40:15,142.95,USD,False,No Refund
PAY0005707,ORD0005707,Net Banking,Razorpay,Pending,2025-09-13 03:10:57,3199.71,USD,False,Partial Refund
PAY0005708,ORD0005708,PayPal,Square,Pending,2025-10-29 13:54:49,906.25,USD,False,Refunded
PAY0005709,ORD0005709,Debit Card,Razorpay,Pending,2025-11-16 20:41:00,940.46,USD,False,Refunded
PAY0005710,ORD0005710,Debit Card,Razorpay,Success,2025-08-09 02:38:44,3441.83,USD,False,No Refund
